OBJECTID,Bas0_ID,WXSOID,BASINNAME,ISLANDNAME,Window_C,System_CD,Sea_CD,ShorCD,Nb_catch,LevelC,SortC,ECRVers,CalcNum,WX02ID,NextDown_I,W1LinkD,W1LinkU,ExportVers,WX03ID,Is_BasS3,Is_Coast,Is_Anomaly,Is_Upstrea,Exutoire,ZHYD,SS,SB,B,ZG,FRBD,FRBD_BC,FSU,NextDown,Outlet,Ctry,Nuts2,ZU1,ZU2,DRAINPPAL,Code_Arbo,Surf,Surfc,Surffinal,LIbelle,Mean_Elev,Ild_EcrID,CTRY_,Shape_Leng,Shape_Area
"171548",W3CC009500,,,,"0",C,"12204",CC,"9","0","0","2","30",,J031073529,J010088316,J010078524,"2",J031073636,"0","0","0","1","0",J031073636,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073529,JSO1070076,WCY_____GR,WNT____GR1,,,Z_G2720152,J0210647161122,21.92000000000,0.00000000000,21.92000000000,,485.33006386900,,WCY_____GR,47800.00000000000,21920000.00000000000
"171551",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J031073542,J010006164,J010076864,"2",J031073640,"0","0","0","0","0",J031073640,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073542,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150049,J021065931121111121121122212111222,0.35000000000,4657.97000000000,4658.32000000000,,408.10000000000,,WCY_____MK,3600.00000000000,350000.00000000000
"171552",W3CC008200,,,,"0",C,"12204",CC,"3","0","0","2","30",,J031073640,J010076864,J010004819,"2",J031073643,"0","0","0","0","0",J031073643,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073640,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150049,J0210659311211111211211222121112222,31.53000000000,4489.10000000000,4520.63000000000,,607.05569299100,,WCY_____MK,35600.00000000000,31530000.00000000000
"171553",W3CC008200,,,,"0",C,"12204",CC,"21","0","0","2","30",,J031073619,J010004043,J010004826,"2",J031073644,"0","0","0","1","0",J031073644,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073619,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150917,J021065931121111121121122212122211,24.70000000000,0.00000000000,24.70000000000,,1199.71538462000,,WCY_____MK,32000.00000000000,24700000.00000000000
"171554",W3CC009500,,,,"0",C,"12204",CC,"27","0","0","2","30",,J031073620,J010041250,J010041531,"2",J031073645,"0","0","0","1","0",J031073645,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073620,JSO1070076,WCY_____GR,WNT____GR1,,,Z_G2720190,J021064716111121222,255.15000000000,0.00000000000,255.15000000000,,287.23327454400,,WCY_____GR,99000.00000000000,255150000.00000000000
"171555",W3CC008200,,,,"0",C,"12204",CC,"17","0","0","2","30",,J031073619,J010004043,J010004277,"2",J031073647,"0","0","0","1","0",J031073647,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073619,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150281,J021065931121111121121122212122212,29.07000000000,0.00000000000,29.07000000000,,1252.27788098000,,WCY_____MK,32800.00000000000,29070000.00000000000
"171556",W3CC008200,,,,"0",C,"12204",CC,"15","0","0","2","30",,J031073654,J010105720,J010068002,"2",J031073651,"0","0","0","1","0",J031073651,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073654,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150346,J02106593112111112112112221211122221222111111111112112112,42.26000000000,0.00000000000,42.26000000000,,1011.76374823000,,WCY_____MK,45200.00000000000,42260000.00000000000
"171557",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"47","0","0","2","30",,J031073656,J010104228,J010104669,"2",J031073653,"0","0","0","1","0",J031073653,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073656,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390707,J03107309411122112112121211122112221222222222222112122221222212212,123.49000000000,0.00000000000,123.49000000000,,1125.93943639000,,WCY_____MK,71200.00000000000,123490000.00000000000
"171558",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J031073670,J010069145,J010105720,"2",J031073654,"0","0","0","0","0",J031073654,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073670,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150049,J0210659311211111211211222121112222122211111111111211211,3.69000000000,469.91000000000,473.60000000000,,667.70000000000,,WCY_____MK,12400.00000000000,3690000.00000000000
"171559",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"1","0","0","2","30",,J031073617,J010078022,J010106138,"2",J031073655,"0","0","0","0","0",J031073655,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073617,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390001,J031073094111221121121212111221122212222222222221121222212,0.57000000000,1639.80000000000,1640.37000000000,,759.40000000000,,WCY_____MK,4600.00000000000,570000.00000000000
"171560",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"21","0","0","2","30",,J031073768,J010082695,J010081638,"2",J031073656,"0","0","0","0","0",J031073656,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073768,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390155,J0310730941112211211212121112211222122222222222211212222122221221,73.00000000000,345.88000000000,418.88000000000,,879.56927397300,,WCY_____MK,74000.00000000000,73000000.00000000000
"171561",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"13","0","0","2","30",,J031073655,J010106138,J010106809,"2",J031073657,"0","0","0","1","0",J031073657,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073655,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390144,J0310730941112211211212121112211222122222222222211212222121,13.56000000000,0.00000000000,13.56000000000,,1062.85707965000,,WCY_____MK,25200.00000000000,13560000.00000000000
"171562",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"52","0","0","2","30",,J031073588,J010004637,J010004296,"2",J031073658,"0","0","0","1","0",J031073658,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073588,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390142,J03107309411122112112121211122112221222222222222112122222,54.35000000000,0.00000000000,54.35000000000,,1331.54931003000,,WCY_____MK,46200.00000000000,54350000.00000000000
"171563",W3CC009600,,,,"0",C,"12204",CC,"49","0","0","2","30",,J031073773,J010056688,J010021439,"2",J031073659,"0","0","0","1","0",J031073659,WSS0346000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073773,JSO1070839,WCY_____GR,WNT____GR1,,,Z_G3758601,J0310737731,152.40000000000,0.00000000000,152.40000000000,,476.29847112900,,WCY_____GR,74200.00000000000,152400000.00000000000
"171564",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"7","0","0","2","30",,J031073655,J010106138,J010105730,"2",J031073660,"0","0","0","0","0",J031073660,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073655,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390001,J0310730941112211211212121112211222122222222222211212222122,9.41000000000,1616.83000000000,1626.24000000000,,867.30318809800,,WCY_____MK,17800.00000000000,9410000.00000000000
"171566",W3CC008200,,,,"0",C,"12204",CC,"11","0","0","2","30",,J031073711,J010018488,J010106813,"2",J031073664,"0","0","0","1","0",J031073664,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073711,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150299,J021065931121111121121122212111222211,42.31000000000,0.00000000000,42.31000000000,,798.91611912100,,WCY_____MK,36400.00000000000,42310000.00000000000
"171567",W3CC008100,,Loudias,,"0",C,"12204",CC,"15","0","0","2","30",,J031073710,J010018087,J010032154,"2",J031073667,"0","0","0","1","0",J031073667,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000101,,J031073710,JSO1070091,WCY_____GR,WNT____GR1,,,Z_G3061071,J031074029121122111,25.11000000000,0.00000000000,25.11000000000,,1284.26742334000,,WCY_____GR,30800.00000000000,25110000.00000000000
"171568",W3CC008200,,,,"0",C,"12204",CC,"13","0","0","2","30",,J031073670,J010069145,J010033224,"2",J031073669,"0","0","0","1","0",J031073669,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073670,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150345,J0210659311211111211211222121112222122211111111111211212,26.09000000000,0.00000000000,26.09000000000,,884.43668072100,,WCY_____MK,29000.00000000000,26090000.00000000000
"171569",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J031073601,J010068915,J010069145,"2",J031073670,"0","0","0","0","0",J031073670,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073601,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150049,J021065931121111121121122212111222212221111111111121121,0.60000000000,499.69000000000,500.29000000000,,632.10000000000,,WCY_____MK,4800.00000000000,600000.00000000000
"171570",W3CC008200,,,,"0",C,"12204",CC,"33","0","0","2","30",,J031073601,J010068915,J010068681,"2",J031073671,"0","0","0","1","0",J031073671,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073601,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150344,J021065931121111121121122212111222212221111111111121122,85.08000000000,0.00000000000,85.08000000000,,929.54466384600,,WCY_____MK,74800.00000000000,85080000.00000000000
"171576",W3CC008100,,Loudias,,"0",C,"12204",CC,"17","0","0","2","30",,J031073705,J010092104,J010101901,"2",J031073682,"0","0","0","1","0",J031073682,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000101,,J031073705,JSO1070091,WCY_____GR,WNT____GR1,,,Z_G3061004,J0310740291211221121,96.21000000000,0.00000000000,96.21000000000,,977.57042926900,,WCY_____GR,65400.00000000000,96210000.00000000000
"171577",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"7","0","0","2","30",,J031073660,J010068020,J010032806,"2",J031073684,"0","0","0","1","0",J031073684,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073660,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390145,J03107309411122112112121211122112221222222222222112122221221,8.23000000000,0.00000000000,8.23000000000,,1045.91944107000,,WCY_____MK,17600.00000000000,8230000.00000000000
"171578",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"3","0","0","2","30",,J031073660,J010068020,J010033205,"2",J031073686,"0","0","0","0","0",J031073686,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073660,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390001,J03107309411122112112121211122112221222222222222112122221222,3.78000000000,1604.82000000000,1608.60000000000,,891.15529100500,,WCY_____MK,12200.00000000000,3780000.00000000000
"171579",W3CC008100,,Loudias,,"0",C,"12204",CC,"7","0","0","2","30",,J031073705,J010092104,J010069120,"2",J031073687,"0","0","0","1","0",J031073687,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000101,,J031073705,JSO1070091,WCY_____GR,WNT____GR1,,,Z_G3061072,J0310740291211221122,13.22000000000,0.00000000000,13.22000000000,,1130.00786687000,,WCY_____GR,24200.00000000000,13220000.00000000000
"171580",W3CC008200,,,,"0",C,"12204",CC,"11","0","0","2","30",,J031073692,J010054965,J010070483,"2",J031073689,"0","0","0","1","0",J031073689,WSS0357000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073692,JSO1070064,WCY_____GR,WNT____GR1,,,Z_G2150155,J0210659311112,104.08000000000,0.00000000000,104.08000000000,,177.57208877800,,WCY_____GR,74800.00000000000,104080000.00000000000
"171582",W3CC008100,,Loudias,,"0",C,"12204",CC,"19","0","0","2","30",,J031073769,J010083248,J010053697,"2",J031073691,"0","0","0","1","0",J031073691,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000101,,J031073769,JSO1070091,WCY_____GR,WNT____GR1,,,Z_G3061065,J03107402912112221,28.47000000000,0.00000000000,28.47000000000,,980.94467860900,,WCY_____GR,41600.00000000000,28470000.00000000000
"171583",W3CC008200,,,,"0",C,"12204",CC,"5","0","0","2","30",,J031073764,J010080700,J010020309,"2",J031073692,"0","0","0","0","0",J031073692,WSS0357000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073764,JSO1070064,WCY_____GR,WNT____GR1,,,Z_G2150004,J021065931111,81.55000000000,683.77000000000,765.32000000000,,60.41603923970,,WCY_____GR,60600.00000000000,81550000.00000000000
"171586",W3CC008200,,,,"0",C,"12204",CC,"7","0","0","2","30",,J031073786,J010045188,J010078403,"2",J031073699,"0","0","0","0","0",J031073699,WSS0357000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073786,JSO1070064,WCY_____GR,WNT____GR1,,,Z_G2150001,J021065931121,59.28000000000,22689.54000000000,22748.82000000000,,95.15317139000,,WCY_____GR,57600.00000000000,59280000.00000000000
"171587",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"13","0","0","2","30",,J031073686,J010054330,J010093586,"2",J031073700,"0","0","0","1","0",J031073700,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073686,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390147,J031073094111221121121212111221122212222222222221121222212221,30.33000000000,0.00000000000,30.33000000000,,1504.72400264000,,WCY_____MK,34200.00000000000,30330000.00000000000
"171588",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"9","0","0","2","30",,J031073686,J010054330,J010093581,"2",J031073701,"0","0","0","0","0",J031073701,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073686,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390001,J031073094111221121121212111221122212222222222221121222212222,9.76000000000,1564.73000000000,1574.49000000000,,810.28145491800,,WCY_____MK,18800.00000000000,9760000.00000000000
"171589",W3CC008200,,,,"0",C,"12204",CC,"25","0","0","2","30",,J031073699,J010092090,J010094138,"2",J031073702,"0","0","0","1","0",J031073702,WSS0357000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073699,JSO1070064,WCY_____GR,WNT____GR1,,,Z_G2150007,J0210659311212,141.48000000000,0.00000000000,141.48000000000,,591.02283715000,,WCY_____GR,80000.00000000000,141480000.00000000000
"171591",W3CC008100,,Loudias,,"0",C,"12204",CC,"4","0","0","2","30",,J031073710,J010018087,J010092106,"2",J031073705,"0","0","0","0","0",J031073705,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000101,,J031073710,JSO1070091,WCY_____GR,WNT____GR1,,,Z_G3061004,J031074029121122112,16.94000000000,109.43000000000,126.37000000000,,722.72815820500,,WCY_____GR,38200.00000000000,16940000.00000000000
"171594",W3CC008100,,Loudias,,"0",C,"12204",CC,"5","0","0","2","30",,J031073756,J010044771,J010041821,"2",J031073710,"0","0","0","0","0",J031073710,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000101,,J031073756,JSO1070091,WCY_____GR,WNT____GR1,,,Z_G3061004,J03107402912112211,23.88000000000,151.48000000000,175.36000000000,,647.03387772200,,WCY_____GR,40600.00000000000,23880000.00000000000
"171595",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J031073643,J010068246,J010018488,"2",J031073711,"0","0","0","0","0",J031073711,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073643,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150049,J02106593112111112112112221211122221,0.13000000000,4360.94000000000,4361.07000000000,,448.30000000000,,WCY_____MK,2400.00000000000,130000.00000000000
"171596",W3CC008200,,,,"0",C,"12204",CC,"5","0","0","2","30",,J031073711,J010018488,J010021421,"2",J031073713,"0","0","0","0","0",J031073713,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073711,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150049,J021065931121111121121122212111222212,32.88000000000,4285.75000000000,4318.63000000000,,677.18923357700,,WCY_____MK,38000.00000000000,32880000.00000000000
"171597",W3CC008200,,,,"0",C,"12204",CC,"3","0","0","2","30",,J031073643,J010068246,J010021419,"2",J031073714,"0","0","0","0","0",J031073714,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073643,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150298,J02106593112111112112112221211122222,15.47000000000,112.56000000000,128.03000000000,,785.26050420200,,WCY_____MK,31400.00000000000,15470000.00000000000
"171598",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"25","0","0","2","30",,J031073701,J010089404,J010019851,"2",J031073715,"0","0","0","0","0",J031073715,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073701,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390001,J0310730941112211211212121112211222122222222222211212222122221,62.54000000000,1475.70000000000,1538.24000000000,,811.67540773900,,WCY_____MK,52000.00000000000,62540000.00000000000
"171599",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"59","0","0","2","30",,J031073878,J010043240,J010021071,"2",J031073716,"0","0","0","1","0",J031073716,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073878,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390159,J0310730941112211211212121112211222122222222222211212222122221222211,211.12000000000,0.00000000000,211.12000000000,,1096.94730485000,,WCY_____MK,106000.00000000000,211120000.00000000000
"171600",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"19","0","0","2","30",,J031073701,J010089404,J010016714,"2",J031073718,"0","0","0","1","0",J031073718,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073701,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390148,J0310730941112211211212121112211222122222222222211212222122222,26.49000000000,0.00000000000,26.49000000000,,1215.73038883000,,WCY_____MK,38000.00000000000,26490000.00000000000
"171602",W3CC008200,,,,"0",C,"12204",CC,"21","0","0","2","30",,J031073714,J010017363,J010019871,"2",J031073722,"0","0","0","1","0",J031073722,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073714,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150948,J021065931121111121121122212111222221,64.35000000000,0.00000000000,64.35000000000,,1133.19757576000,,WCY_____MK,51800.00000000000,64350000.00000000000
"171603",W3CC008200,,,,"0",C,"12204",CC,"13","0","0","2","30",,J031073714,J010017363,J010017355,"2",J031073726,"0","0","0","1","0",J031073726,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073714,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150298,J021065931121111121121122212111222222,48.21000000000,0.00000000000,48.21000000000,,1111.26816013000,,WCY_____MK,60000.00000000000,48210000.00000000000
"171605",W3C8016500,,Seman,,"0",C,"12101",C8,"81","0","0","2","30",,J031073782,J010043895,J010043925,"2",J031073728,"0","0","0","1","0",J031073728,WSS0352000,WSB0000459,WBC8_____C,,#Joker#,#Joker#,,J031073782,JSO1070065,WCY_____AL,WNT__AL.EB,,,Z_G2730134,J031074031222222122111,114.42000000000,0.00000000000,114.42000000000,,1237.04409194000,,WCY_____AL,76200.00000000000,114420000.00000000000
"171606",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"11","0","0","2","30",,J031073715,J010056640,J010054980,"2",J031073731,"0","0","0","1","0",J031073731,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073715,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390153,J03107309411122112112121211122112221222222222222112122221222211,25.51000000000,0.00000000000,25.51000000000,,910.16871815000,,WCY_____MK,40400.00000000000,25510000.00000000000
"171607",W3CC009600,,,,"0",C,"12204",CC,"9","0","0","2","30",,J031073773,J010056688,J010056692,"2",J031073732,"0","0","0","1","0",J031073732,WSS0346000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073773,JSO1070839,WCY_____GR,WNT____GR1,,,Z_G3758604,J0310737732,33.96000000000,0.00000000000,33.96000000000,,542.05989399300,,WCY_____GR,42400.00000000000,33960000.00000000000
"171612",W3CC008200,,,,"0",C,"12204",CC,"19","0","0","2","30",,J031073713,J010005862,J010009169,"2",J031073740,"0","0","0","1","0",J031073740,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073713,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150302,J0210659311211111211211222121112222121,49.00000000000,0.00000000000,49.00000000000,,845.17514285700,,WCY_____MK,45600.00000000000,49000000.00000000000
"171613",W3CC008200,,,,"0",C,"12204",CC,"9","0","0","2","30",,J031073777,J010041842,J010006497,"2",J031073741,"0","0","0","1","0",J031073741,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073777,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2151033,J02106593112111112112112221211122221222111111211,32.47000000000,0.00000000000,32.47000000000,,886.21592239000,,WCY_____MK,33000.00000000000,32470000.00000000000
"171614",W3CC008200,,,,"0",C,"12204",CC,"38","0","0","2","30",,J031073777,J010041842,J010044747,"2",J031073744,"0","0","0","0","0",J031073744,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073777,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150329,J02106593112111112112112221211122221222111111212,68.06000000000,116.53000000000,184.59000000000,,902.86724948600,,WCY_____MK,55400.00000000000,68060000.00000000000
"171615",W3CC008200,,,,"0",C,"12204",CC,"23","0","0","2","30",,J031073713,J010005862,J010006543,"2",J031073746,"0","0","0","0","0",J031073746,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073713,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150049,J0210659311211111211211222121112222122,47.13000000000,4189.62000000000,4236.75000000000,,827.11935073200,,WCY_____MK,41400.00000000000,47130000.00000000000
"171633",W3CC008200,,,,"0",C,"12204",CC,"15","0","0","2","30",,J031073825,J010019973,J010010148,"2",J031073777,"0","0","0","0","0",J031073777,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073825,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150329,J0210659311211111211211222121112222122211111121,61.58000000000,217.06000000000,278.64000000000,,720.06333225100,,WCY_____MK,71600.00000000000,61580000.00000000000
"171636",W3CC008200,,,,"0",C,"12204",CC,"15","0","0","2","30",,J031073786,J010045188,J010046226,"2",J031073783,"0","0","0","1","0",J031073783,WSS0357000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073786,JSO1070064,WCY_____GR,WNT____GR1,,,Z_G2150005,J021065931122,119.30000000000,0.00000000000,119.30000000000,,705.50308466100,,WCY_____GR,89800.00000000000,119300000.00000000000
"171637",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J021065004,J010091341,J010045188,"2",J031073786,"0","0","0","0","0",J031073786,WSS0357000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J021065004,JSO1070064,WCY_____GR,WNT____GR1,,,Z_G2150001,J02106593112,2.74000000000,22868.12000000000,22870.86000000000,,26.60000000000,,WCY_____GR,11600.00000000000,2740000.00000000000
"171708",W3CC008200,,,,"0",C,"12204",CC,"43","0","0","2","30",,J031073835,J010007158,J010041496,"2",J031073899,"0","0","0","1","0",J031073899,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073835,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150309,J021065931121111121121122212111222212222,61.88000000000,0.00000000000,61.88000000000,,1450.41011635000,,WCY_____MK,44000.00000000000,61880000.00000000000
"171710",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J031073917,J010007140,J010007138,"2",J031073902,"0","0","0","0","0",J031073902,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073917,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150049,J02106593112111112112112221211122221222111,14.42000000000,2749.88000000000,2764.30000000000,,605.20000000000,,WCY_____MK,25400.00000000000,14420000.00000000000
"171711",W3CC008200,,,,"0",C,"12204",CC,"16","0","0","2","30",,J031073902,J010007138,J010009766,"2",J031073904,"0","0","0","1","0",J031073904,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073902,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150325,J021065931121111121121122212111222212221112,52.28000000000,0.00000000000,52.28000000000,,936.72549732200,,WCY_____MK,64400.00000000000,52280000.00000000000
"171712",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J031073917,J010007140,J010009770,"2",J031073905,"0","0","0","0","0",J031073905,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073917,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150324,J02106593112111112112112221211122221222112,5.05000000000,213.74000000000,218.79000000000,,573.30000000000,,WCY_____MK,17000.00000000000,5050000.00000000000
"171714",W3X0000200,,,,"0",X,"1",X0,"1","0","0","2","30",,,,J010044479,"2",J031073913,"0","0","0","0","1",J031073913,WSS4340000,WSB0000406,WBX0_____C,,#Joker#,#Joker#,,,JSO1070845,WCY_____MK,WNT_____MK,,,Z_G3686601,J031073913,4.97000000000,231.12000000000,236.09000000000,,853.90000000000,,WCY_____MK,19000.00000000000,4970000.00000000000
"171789",W3CC008200,,,,"0",C,"12204",CC,"9","0","0","2","30",,J031074046,J010023794,J010059476,"2",J031074057,"0","0","0","0","0",J031074057,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000101,,J031074046,JSO1070064,WCY_____GR,WNT____GR1,,,Z_G2150985,J0210659311211111211211222121112222122212221,56.09000000000,232.05000000000,288.14000000000,,778.38584417900,,WCY_____GR,77000.00000000000,56090000.00000000000
"171790",W3CC008100,,Loudias,,"0",C,"12204",CC,"1","0","0","2","30",,J021065995,J010059330,J010059976,"2",J031074058,"0","0","0","0","0",J031074058,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000101,,J021065995,JSO1070091,WCY_____GR,WNT____GR1,,,Z_G3061001,J031074029211112211222222111122,4.98000000000,1984.22000000000,1989.20000000000,,531.80000000000,,WCY_____GR,14800.00000000000,4980000.00000000000
"171791",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"11","0","0","2","30",,J031073954,J010059480,J010060274,"2",J031074061,"0","0","0","1","0",J031074061,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073954,JSO1070063,WCY_____AL,WNT__AL.KE,,,Z_G2390165,J03107309411122112112121211122112221222222222222112122221222212222221121,9.77000000000,0.00000000000,9.77000000000,,1355.22691914000,,WCY_____AL,21200.00000000000,9770000.00000000000
